time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1998-07-15T20:35:06.360Z,37.5493333,-118.8126667,2.419,3.35,ml,31,101,0.04234,0.05,nc,nc30184730,2016-12-28T22:43:14.120Z,"Central California",earthquake,0.24,0.57,,2,reviewed,nc,nc
1998-07-15T17:38:03.860Z,37.588,-118.815,1.997,3.16,md,30,76,0.01171,0.04,nc,nc30184674,2016-12-28T22:40:00.540Z,"Central California",earthquake,0.21,0.38,0.1,78,reviewed,nc,nc
1998-07-15T13:04:56.600Z,32.424,-115.379,5.997,2.59,mc,0,210.9,0.3696,0.313,ci,ci9060505,2016-02-13T00:49:31.853Z,"16km S of Puebla, B.C., MX",earthquake,,,,18,reviewed,ci,ci
1998-07-15T12:19:18.840Z,31.146,-115.99,5.842,2.5,mh,0,344.4,1.498,0.38,ci,ci9060500,2016-02-12T14:34:52.604Z,"84km SE of Maneadero, B.C., MX",earthquake,,,,0,reviewed,ci,ci
1998-07-15T12:10:25.000Z,37.5353333,-118.8138333,3.709,3.21,ml,32,109,0.05586,0.05,nc,nc30184582,2016-12-28T22:32:32.340Z,"Central California",earthquake,0.23,0.55,,2,reviewed,nc,nc
1998-07-15T07:14:50.090Z,37.5311667,-118.8121667,2.339,2.57,md,31,110,0.05946,0.05,nc,nc30184515,2016-12-28T22:20:41.110Z,"Central California",earthquake,0.24,0.61,0.1,33,reviewed,nc,nc
1998-07-15T07:08:04.000Z,47.02,-66.61,5,4,mblg,,,,,us,usp0008rj1,2014-11-07T01:05:35.966Z,"New Brunswick, Canada",earthquake,,,,,reviewed,ott,ott
1998-07-15T06:50:56.900Z,37.644,-118.9128333,4.776,3.69,ml,33,43,0.01261,0.07,nc,nc30184500,2016-12-28T22:18:48.230Z,"Long Valley area, California",earthquake,0.24,0.28,,5,reviewed,nc,nc
1998-07-15T06:46:32.100Z,37.5345,-118.8126667,2.269,3.8,mw,33,109,0.05676,0.04,nc,nc30184494,2016-12-28T22:18:24.460Z,"Central California",earthquake,0.22,0.55,,5,reviewed,nc,nc
1998-07-15T05:54:53.460Z,37.5591667,-118.7946667,4.639,3.03,md,25,102,0.08559,0.04,nc,nc30184473,2016-12-28T22:14:37.530Z,"Central California",earthquake,0.29,1.13,0.12,36,reviewed,nc,nc
1998-07-15T05:52:27.640Z,37.5463333,-118.8195,1.899,2.78,md,31,101,0.04414,0.05,nc,nc30184472,2016-12-28T22:14:18.170Z,"Central California",earthquake,0.21,0.58,0.13,33,reviewed,nc,nc
1998-07-15T05:11:13.560Z,37.5521667,-118.8145,2.599,3.17,ml,32,98,0.03964,0.05,nc,nc30184463,2016-12-28T22:11:05.620Z,"Central California",earthquake,0.23,0.71,,2,reviewed,nc,nc
1998-07-15T05:07:53.580Z,37.5603333,-118.7945,4.436,3.57,md,31,97,0.04054,0.04,nc,nc30193689,2016-12-28T22:10:39.470Z,"Central California",earthquake,0.28,0.55,0.1,41,reviewed,nc,nc
1998-07-15T04:57:06.500Z,37.5425,-118.8146667,1.507,3.33,ml,26,106,0.04865,0.04,nc,nc30184767,2016-12-28T22:09:25.700Z,"Central California",earthquake,0.26,0.91,,2,reviewed,nc,nc
1998-07-15T04:53:19.260Z,37.5638333,-118.806,3.706,4.9,mw,31,92,0.03243,0.04,nc,nc30184459,2016-12-28T22:09:12.160Z,"Central California",earthquake,0.26,0.53,,3,reviewed,nc,nc
1998-07-15T04:41:32.420Z,31.923,-115.75,5.726,2.56,mc,0,256.2,0.7245,0.235,ci,ci9060394,2016-02-12T02:08:26.386Z,"64km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1998-07-15T04:38:13.930Z,39.6065,-120.0453333,11.425,2.62,md,8,287,0.9757,0.04,nc,nc30184456,2016-12-28T22:08:57.273Z,"Northern California",earthquake,2.11,2.03,0.38,2,reviewed,nc,nc
1998-07-15T04:24:50.870Z,36.6891667,-89.5211667,15.34,2.7,md,41,70,0.05841,0.09,nm,nm604397,2016-04-13T19:24:54.680Z,"11km N of New Madrid, Missouri",earthquake,0.3,0.5,0.101,21,reviewed,nm,nm
1998-07-15T04:21:58.080Z,32.303,-119.003,5.801,2.51,mc,0,261.3,0.7769,0.305,ci,ci9060393,2016-02-13T05:49:46.065Z,"84km SW of San Clemente Is. (SE tip), California",earthquake,,,,6,reviewed,ci,ci
1998-07-14T21:39:41.760Z,37.196,-117.283,4.208,2.55,mc,0,269.1,,0.181,ci,ci9060372,2016-02-13T05:49:44.724Z,"57km NW of Beatty, Nevada",earthquake,,,,11,reviewed,ci,ci
1998-07-14T10:24:30.870Z,37.1246667,-121.5256667,7.958,2.67,md,85,71,0.01171,0.04,nc,nc30184354,2016-12-28T22:06:52.000Z,"Northern California",earthquake,0.09,0.22,0.1,92,reviewed,nc,nc
1998-07-14T07:04:34.100Z,37.4825,-118.9551667,-1.923,3.05,md,32,78,0.06486,0.07,nc,nc30184333,2016-12-28T22:06:24.960Z,"Central California",earthquake,0.25,1.22,0.1,72,reviewed,nc,nc
1998-07-14T05:38:48.750Z,35.344,-103.473,5,3,md,,,,0.25,us,usp0008rfp,2014-11-07T01:05:35.409Z,"New Mexico",earthquake,,,,,reviewed,us,snm
1998-07-13T20:54:24.580Z,46.733,-122.8076667,-0.313,2.5,md,14,206,0.09591,0.17,uw,uw10453918,2016-07-23T18:25:27.060Z,"Washington",explosion,1.366,1.48,0.01,5,reviewed,uw,uw
1998-07-13T16:58:01.250Z,36.955,-117.464,3.993,2.5,mh,0,246.3,,0.164,ci,ci9060257,2016-02-12T22:16:50.776Z,"48km NW of Stovepipe Wells, California",earthquake,,,,0,reviewed,ci,ci
1998-07-13T16:54:31.080Z,37.5931667,-118.8048333,5.041,3.79,ml,31,76,0.01982,0.04,nc,nc30184261,2016-12-28T22:04:05.080Z,"Central California",earthquake,0.25,0.45,,5,reviewed,nc,nc
1998-07-13T16:31:47.240Z,37.4845,-118.9545,-0.143,3.05,md,30,78,0.06306,0.07,nc,nc30184258,2016-12-28T22:03:45.930Z,"Central California",earthquake,0.25,1.54,0.12,68,reviewed,nc,nc
1998-07-13T15:53:04.200Z,38.3261667,-122.5848333,7.383,2.61,md,65,28,0.02342,0.1,nc,nc30184248,2016-12-28T22:03:10.510Z,"Northern California",earthquake,0.1,0.23,0.13,69,reviewed,nc,nc
1998-07-13T11:57:30.750Z,35.323,-118.505,4.639,2.68,mc,0,55.5,,0.196,ci,ci9060240,2016-02-11T21:01:17.582Z,"22km NNW of Tehachapi, California",earthquake,,11.742,,70,reviewed,ci,ci
1998-07-13T11:38:42.350Z,34.999,-116.954,5.451,2.53,mc,0,77.6,,0.152,ci,ci9060239,2016-02-12T17:10:18.770Z,"13km NNE of Barstow, California",earthquake,,2.282,,66,reviewed,ci,ci
1998-07-13T08:10:44.860Z,31.887,-115.788,5.726,2.91,mc,0,282.6,0.7619,0.398,ci,ci9060233,2016-02-12T19:46:30.823Z,"70km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,17,reviewed,ci,ci
1998-07-13T02:38:39.650Z,31.983,-116.287,5.583,2.52,mc,0,287.6,0.682,0.276,ci,ci9060217,2016-02-12T11:56:18.108Z,"34km ENE of Ensenada, B.C., MX",earthquake,,,,13,reviewed,ci,ci
1998-07-12T23:29:13.870Z,31.984,-115.744,5.791,2.68,mc,0,268.4,0.6636,0.254,ci,ci9060210,2016-02-13T08:24:51.226Z,"60km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,19,reviewed,ci,ci
1998-07-12T16:28:49.630Z,43.554,-101.111,5,3.1,mblg,,,,1.24,us,usp0008rcr,2014-11-07T01:05:35.000Z,"South Dakota",earthquake,,,,,reviewed,us,us
1998-07-12T02:59:44.210Z,36.6171667,-121.2253333,5.203,2.51,md,65,54,0.05135,0.05,nc,nc30184076,2016-12-28T21:56:53.480Z,"Central California",earthquake,0.09,0.28,0.14,68,reviewed,nc,nc
1998-07-11T21:23:07.660Z,36.488,-117.61,4.577,2.71,mc,0,206.7,,0.269,ci,ci9060134,2016-02-13T03:22:49.097Z,"42km ENE of Olancha, California",earthquake,,,,26,reviewed,ci,ci
1998-07-11T20:21:11.160Z,38.8188333,-122.8101667,2.93,2.6,md,39,36,0.01622,0.04,nc,nc30184045,2016-12-28T21:55:26.810Z,"Northern California",earthquake,0.14,0.27,0.14,48,reviewed,nc,nc
1998-07-11T17:25:19.190Z,46.7636667,-121.8725,3.155,2.5,md,41,38,,0.14,uw,uw10451803,2016-07-23T18:24:56.460Z,"Washington",earthquake,0.294,0.37,0.03,10,reviewed,uw,uw
1998-07-11T17:11:08.270Z,35.922,-117.239,-1.127,2.9,mc,0,200.6,0.2538,0.196,ci,ci9060138,2016-02-12T02:08:16.129Z,"22km NE of Trona, California",earthquake,,0.833,,68,reviewed,ci,ci
1998-07-11T16:10:21.000Z,43.79,-110.59,5,3,ml,,,,,us,usp0008rbd,2014-11-07T01:05:34.795Z,"Wyoming",earthquake,,,,,reviewed,usbr,us
1998-07-11T15:39:30.110Z,35.454,-118.422,5.119,3.01,ml,0,33.5,,0.167,ci,ci9060128,2016-02-12T06:59:10.594Z,"16km SSE of Bodfish, California",earthquake,,1.458,,6,reviewed,ci,ci
1998-07-11T11:06:28.600Z,38.8198333,-122.8105,3.02,2.64,md,52,33,0.01712,0.05,nc,nc30183982,2016-12-28T21:54:01.430Z,"Northern California",earthquake,0.11,0.26,0.1,53,reviewed,nc,nc
1998-07-10T21:29:13.760Z,33.224,-116.088,12.252,4.07,ml,0,26.1,,0.312,ci,ci9060065,2016-02-12T04:35:47.452Z,"10km NNE of Ocotillo Wells, California",earthquake,,0.964,,178,reviewed,ci,ci
1998-07-09T14:57:29.150Z,36.171,-117.826,1.625,2.9,mc,0,89,0.05805,0.135,ci,ci9059964,2016-02-13T00:49:13.264Z,"18km NE of Coso Junction, California",earthquake,,0.238,,92,reviewed,ci,ci
1998-07-09T13:45:47.720Z,35.824,-117.651,4.738,2.71,mc,0,72.4,0.04425,0.145,ci,ci9059936,2016-02-12T19:46:13.604Z,"23km N of Ridgecrest, California",earthquake,,1.113,,46,reviewed,ci,ci
1998-07-09T06:33:23.870Z,31.541,-118.67,5.801,4.84,ml,0,273.3,,0.461,ci,ci9059928,2016-02-12T19:46:09.708Z,"146km SSW of San Clemente Is. (SE tip), California",earthquake,,,,148,reviewed,ci,ci
1998-07-09T06:13:43.960Z,37.862,-118.173,4.119,2.9,mh,0,280,,0.167,ci,ci9059909,2016-02-12T22:16:43.097Z,"57km NNE of Dixon Lane-Meadow Creek, California",earthquake,,,,0,reviewed,ci,ci
1998-07-09T04:45:57.570Z,37.5825,-118.787,6.111,2.79,md,30,85,0.03423,0.04,nc,nc30183613,2016-12-28T21:44:34.380Z,"Central California",earthquake,0.26,0.57,0.12,37,reviewed,nc,nc
1998-07-09T01:52:13.130Z,44.735,-73.677,0.1,2.5,mblg,,,,,us,usp0008r6w,2014-11-07T01:05:34.028Z,"New York",earthquake,,,,,reviewed,pal,ott
1998-07-08T22:43:15.320Z,37.011,-117.428,3.5,2.8,mc,0,246.7,,0.276,ci,ci9059861,2016-02-12T09:26:10.249Z,"52km NNW of Stovepipe Wells, California",earthquake,,,,20,reviewed,ci,ci
1998-07-08T21:59:48.940Z,31.952,-115.819,5.62,2.56,mc,0,308.9,0.6988,0.188,ci,ci9059857,2016-02-12T02:07:56.606Z,"68km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,5,reviewed,ci,ci
1998-07-08T17:33:09.970Z,38.7285,-119.634,-0.537,2.93,md,30,184,0.7613,0.05,nc,nc30183517,2016-12-28T21:41:30.110Z,"Northern California",earthquake,0.49,0.76,0.14,47,reviewed,nc,nc
1998-07-08T06:16:47.980Z,31.96,-115.78,5.726,2.56,mc,0,249.9,0.6888,0.238,ci,ci9059790,2016-02-13T10:52:24.536Z,"65km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,,,,12,reviewed,ci,ci
1998-07-07T23:26:45.670Z,39.5735,-120.1273333,2.421,2.51,md,12,270,0.5495,0.15,nc,nc30183456,2016-12-28T21:38:37.894Z,"Northern California",earthquake,1.46,3.68,0.17,13,reviewed,nc,nc
1998-07-07T19:14:03.250Z,33.1931667,-115.5596667,4.492,2.77,ml,35,43,,0.27,ci,ci9059753,2016-02-12T04:35:31.357Z,"6km SW of Niland, California",earthquake,0.41,0.56,0.251,17,reviewed,ci,ci
1998-07-07T18:44:44.460Z,34.719,-97.589,5,3.2,mblg,,,,0.83,us,usp0008r4d,2014-11-07T01:05:33.765Z,"Oklahoma",earthquake,,,,,reviewed,us,us
1998-07-07T07:17:39.170Z,38.9958333,-122.9133333,4.416,2.82,md,5,140,0.2099,0.13,nc,nc51057827,2016-12-28T21:35:29.725Z,"Northern California",earthquake,0.94,4.67,1.2,2,reviewed,nc,nc
1998-07-07T05:28:02.410Z,36.999,-117.429,3.5,2.94,mc,0,246,,0.322,ci,ci9059683,2016-02-12T17:10:06.852Z,"51km NNW of Stovepipe Wells, California",earthquake,,,,21,reviewed,ci,ci
1998-07-07T02:04:19.960Z,33.188,-115.596,2.119,2.71,mc,0,40.4,0.0752,0.277,ci,ci9059668,2016-02-12T14:34:23.584Z,"9km SW of Niland, California",earthquake,,0.229,,36,reviewed,ci,ci
1998-07-07T01:54:40.240Z,33.184,-115.597,1.112,2.96,mc,0,40.2,0.01693,0.251,ci,ci9059678,2016-02-12T22:16:30.473Z,"10km SW of Niland, California",earthquake,,0.158,,66,reviewed,ci,ci
1998-07-06T06:54:03.790Z,25.016,-93.633,10,3.4,mb,,,,0.77,us,usp0008r13,2014-11-07T01:05:33.187Z,"Gulf of Mexico",earthquake,,,,4,reviewed,us,us
1998-07-06T02:59:38.750Z,37.5965,-121.6845,14.125,3.07,md,85,65,0.03063,0.09,nc,nc30183189,2016-12-28T21:28:44.340Z,"Northern California",earthquake,0.13,0.29,0.1,150,reviewed,nc,nc
1998-07-05T16:25:14.070Z,36.94,-117.542,4.598,3.68,ml,0,186.4,,0.331,ci,ci9059586,2016-02-13T03:22:36.963Z,"51km NW of Stovepipe Wells, California",earthquake,,,,93,reviewed,ci,ci
1998-07-05T15:33:04.420Z,36.983,-117.538,4.208,2.67,mc,0,242.5,,0.304,ci,ci9059571,2016-02-13T10:52:15.644Z,"55km NW of Stovepipe Wells, California",earthquake,,,,21,reviewed,ci,ci
1998-07-05T10:39:28.830Z,36.6058333,-121.2086667,1.913,2.67,md,37,42,0.03423,0.06,nc,nc30183844,2016-12-28T21:24:39.180Z,"Central California",earthquake,0.15,0.41,0.11,41,reviewed,nc,nc
1998-07-05T09:20:23.340Z,36.98,-117.499,3.5,2.52,mc,0,245,,0.404,ci,ci9059555,2016-02-12T14:34:18.762Z,"52km NW of Stovepipe Wells, California",earthquake,,,,9,reviewed,ci,ci
1998-07-05T01:38:31.300Z,36.976,-117.482,3.5,2.61,mc,0,246.1,,0.285,ci,ci9059526,2016-02-13T10:52:11.964Z,"51km NW of Stovepipe Wells, California",earthquake,,,,16,reviewed,ci,ci
1998-07-04T17:49:25.930Z,31.784,-116.181,5.468,2.5,mc,0,311.2,0.8657,0.147,ci,ci9059492,2016-02-12T22:16:19.535Z,"37km ENE of Maneadero, B.C., MX",earthquake,,,,7,reviewed,ci,ci
1998-07-04T14:06:23.170Z,36.974,-117.457,3.5,2.9,mc,0,243.2,,0.403,ci,ci9059481,2016-02-12T14:34:10.941Z,"50km NNW of Stovepipe Wells, California",earthquake,,,,22,reviewed,ci,ci
1998-07-04T13:48:07.860Z,40.0203333,-120.0195,-2.136,2.69,md,19,273,0.227,0.18,nc,nc30182972,2016-12-28T21:19:00.512Z,"Northern California",earthquake,3.14,2.58,0.1,23,reviewed,nc,nc
1998-07-04T13:42:59.100Z,40.0155,-120.0465,-2.116,2.66,md,15,274,0.2099,0.15,nc,nc30182971,2016-12-28T21:18:54.915Z,"Northern California",earthquake,3.12,2.12,0.13,18,reviewed,nc,nc
1998-07-04T11:18:18.000Z,40.13,-119.66,11.1,3.9,mwr,,,,,us,usp0008qy4,2014-11-07T01:05:32.551Z,"Nevada",earthquake,,,,,reviewed,ren,brk
1998-07-04T11:15:48.320Z,34.636,-116.687,-0.137,3.71,ml,0,50.4,,0.218,ci,ci9059472,2016-02-13T03:22:30.247Z,"33km NE of Lucerne Valley, California",earthquake,,0.376,,135,reviewed,ci,ci
1998-07-04T10:21:44.600Z,38.8035,-122.8063333,0.7,2.55,md,39,32,0.00991,0.04,nc,nc30182953,2016-12-28T21:17:50.550Z,"Northern California",earthquake,0.1,0.18,0.17,37,reviewed,nc,nc
1998-07-04T07:48:15.630Z,38.8253333,-122.8,3.78,2.89,md,58,34,0.01802,0.04,nc,nc30182941,2016-12-28T21:15:50.920Z,"Northern California",earthquake,0.09,0.26,0.22,71,reviewed,nc,nc
1998-07-04T06:28:05.610Z,37.014,-117.421,3.5,2.69,mc,0,252.2,,0.274,ci,ci9059423,2016-02-12T04:35:20.643Z,"52km NNW of Stovepipe Wells, California",earthquake,,,,11,reviewed,ci,ci
1998-07-04T06:00:27.780Z,32.866,-118.435,13.295,2.53,mc,0,196.4,0.1475,0.159,ci,ci9059431,2016-02-12T14:34:08.510Z,"10km WNW of San Clemente Is. (SE tip), California",earthquake,,2.653,,41,reviewed,ci,ci
1998-07-04T05:47:30.740Z,37.016,-117.451,3.5,2.92,mc,0,245.9,,0.403,ci,ci9059413,2016-02-12T06:58:37.917Z,"53km NNW of Stovepipe Wells, California",earthquake,,,,17,reviewed,ci,ci
1998-07-04T03:20:50.560Z,37.589,-118.7885,5.521,2.69,md,29,82,0.03243,0.04,nc,nc30182910,2016-12-28T21:13:58.740Z,"Central California",earthquake,0.25,0.47,0.23,45,reviewed,nc,nc
1998-07-04T03:13:55.340Z,32.875,-118.427,13.305,3.03,ml,0,203.6,0.1453,0.126,ci,ci9059411,2016-02-13T10:52:07.255Z,"10km NW of San Clemente Is. (SE tip), California",earthquake,,2.689,,6,reviewed,ci,ci
1998-07-04T03:13:37.440Z,37.5783333,-118.7823333,3.923,2.76,md,30,88,0.03874,0.04,nc,nc30182909,2016-12-28T21:13:41.220Z,"Central California",earthquake,0.27,0.55,0.14,45,reviewed,nc,nc
1998-07-04T02:37:53.280Z,37.59,-118.7895,5.571,2.55,md,29,81,0.03153,0.04,nc,nc30182894,2016-12-28T21:12:42.400Z,"Central California",earthquake,0.26,0.49,0.13,39,reviewed,nc,nc
1998-07-04T01:10:15.150Z,31.651,-115.91,5.842,2.73,mc,0,269.3,0.9934,0.391,ci,ci9059351,2016-02-12T06:58:35.521Z,"63km E of Maneadero, B.C., MX",earthquake,,,,11,reviewed,ci,ci
1998-07-03T21:53:18.710Z,37.5463333,-118.8125,-0.83,2.52,md,8,190,0.04595,0.02,nc,nc51057626,2016-12-28T21:11:00.817Z,"Central California",earthquake,1.11,1.1,0.08,8,reviewed,nc,nc
1998-07-03T21:21:57.330Z,46.7508333,-122.812,-0.318,3,md,21,82,0.1104,0.15,uw,uw10444788,2016-07-23T18:19:44.620Z,"Washington",explosion,0.617,1.49,0.03,4,reviewed,uw,uw
1998-07-03T19:10:47.720Z,37.6028333,-119.04,5.589,2.63,md,33,80,0.01171,0.05,nc,nc30183290,2016-12-28T21:09:26.690Z,"Central California",earthquake,0.22,0.37,0.23,41,reviewed,nc,nc
1998-07-03T19:00:52.030Z,33.2,-115.566,2.412,2.83,mc,0,42.5,0.0473,0.254,ci,ci9059316,2016-02-12T14:34:03.378Z,"6km SW of Niland, California",earthquake,,0.154,,49,reviewed,ci,ci
1998-07-03T18:36:29.780Z,33.201,-115.567,1.602,2.53,mc,0,88,0.04706,0.233,ci,ci9059308,2016-02-12T11:55:58.263Z,"6km SW of Niland, California",earthquake,,0.308,,40,reviewed,ci,ci
1998-07-03T17:37:32.790Z,36.977,-117.447,3.5,2.5,mh,0,248.4,,0.264,ci,ci3300078,2016-02-11T23:34:12.889Z,"49km NNW of Stovepipe Wells, California",earthquake,,,,0,reviewed,ci,ci
1998-07-03T17:35:44.160Z,36.964,-117.478,4.646,3.22,ml,0,200.4,,0.291,ci,ci9059291,2016-02-13T08:24:13.763Z,"50km NW of Stovepipe Wells, California",earthquake,,,,55,reviewed,ci,ci
1998-07-03T12:59:44.310Z,36.7168333,-120.3213333,1.934,2.57,md,5,164,0.3829,0.04,nc,nc51057599,2016-12-28T21:07:05.946Z,"Central California",earthquake,1.25,8.06,0.11,5,reviewed,nc,nc
1998-07-03T12:11:23.710Z,36.967,-117.484,4.78,2.82,mc,0,216.4,0.6035,0.314,ci,ci3300076,2016-02-12T14:34:00.608Z,"50km NW of Stovepipe Wells, California",earthquake,,,,32,reviewed,ci,ci
1998-07-03T10:24:34.980Z,36.949,-117.448,4.598,2.73,mc,0,200.8,,0.356,ci,ci9059244,2016-02-12T11:55:54.786Z,"47km NW of Stovepipe Wells, California",earthquake,,,,28,reviewed,ci,ci
1998-07-03T10:02:40.500Z,36.985,-117.451,3.5,2.83,mc,0,248.7,,0.328,ci,ci9059216,2016-02-11T21:00:35.582Z,"50km NNW of Stovepipe Wells, California",earthquake,,,,18,reviewed,ci,ci
1998-07-03T08:45:43.430Z,36.952,-117.511,3.993,2.54,mc,0,239.1,,0.41,ci,ci9059210,2016-02-11T23:34:10.469Z,"50km NW of Stovepipe Wells, California",earthquake,,,,15,reviewed,ci,ci
1998-07-03T08:37:44.840Z,36.219,-117.847,4.497,2.51,mc,0,213,0.2137,0.743,ci,ci9059208,2016-02-12T17:09:45.148Z,"16km ESE of Olancha, California",earthquake,,50.71,,24,reviewed,ci,ci
1998-07-03T08:37:38.520Z,36.978,-117.514,4.686,3.41,ml,0,216.3,0.5782,0.767,ci,ci9059231,2016-02-12T09:25:45.661Z,"53km NW of Stovepipe Wells, California",earthquake,,,,91,reviewed,ci,ci
1998-07-03T07:42:24.920Z,36.985,-117.44,4.803,3,mc,0,249.2,,0.27,ci,ci9059220,2016-02-12T04:35:12.929Z,"50km NNW of Stovepipe Wells, California",earthquake,,,,49,reviewed,ci,ci
1998-07-03T07:08:16.860Z,32.032,-116.276,5.675,2.51,mc,0,284.2,0.6322,0.314,ci,ci9059197,2016-02-13T10:51:59.930Z,"37km ENE of Ensenada, B.C., MX",earthquake,,,,15,reviewed,ci,ci
1998-07-03T04:12:02.460Z,40.3405,-124.2123333,20.999,2.88,md,12,106,0.1045,0.07,nc,nc576464,2016-12-28T21:05:01.413Z,"Northern California",earthquake,0.48,0.36,0.17,28,reviewed,nc,nc
1998-07-03T02:14:42.600Z,36.958,-117.476,3.993,2.59,mc,0,241.3,,0.173,ci,ci9059175,2016-02-11T23:34:07.627Z,"49km NW of Stovepipe Wells, California",earthquake,,,,17,reviewed,ci,ci
1998-07-02T21:01:00.620Z,46.7528333,-122.8061667,4.179,2.7,md,14,123,0.1092,0.13,uw,uw10443553,2016-07-23T18:19:23.440Z,"Washington",explosion,0.071,0.16,0.04,8,reviewed,uw,uw
1998-07-02T17:57:52.120Z,34.223,-117.542,6.61,2.64,ml,0,36.8,,0.163,ci,ci9059143,2016-02-12T14:33:57.692Z,"6km SW of Lytle Creek, California",earthquake,,0.55,,19,reviewed,ci,ci
1998-07-02T16:36:46.350Z,37.7566667,-122.5558333,6.313,2.7,md,70,96,0.07477,0.05,nc,nc30182555,2016-12-28T21:02:31.870Z,"offshore Northern California",earthquake,0.13,0.49,0.12,40,reviewed,nc,nc
1998-07-02T15:34:19.990Z,36.97,-117.461,3.5,2.51,mc,0,247.3,,0.348,ci,ci9059107,2016-02-12T09:25:38.037Z,"49km NW of Stovepipe Wells, California",earthquake,,,,11,reviewed,ci,ci
1998-07-02T12:14:19.790Z,37.597,-118.8241667,3.577,2.91,md,31,70,0.008108,0.04,nc,nc30182538,2016-12-28T21:01:39.720Z,"Long Valley area, California",earthquake,0.23,0.35,0.16,33,reviewed,nc,nc
1998-07-02T10:44:24.040Z,35.442,-118.44,6.449,3.11,mc,0,64.2,0.0462,0.146,ci,ci9059079,2016-02-12T17:09:42.178Z,"17km SSE of Bodfish, California",earthquake,,0.729,,19,reviewed,ci,ci
1998-07-02T10:43:10.230Z,37.5951667,-118.817,3.499,3.1,md,31,62,0.01081,0.05,nc,nc30182531,2016-12-28T21:00:58.210Z,"Long Valley area, California",earthquake,0.24,0.37,0.08,35,reviewed,nc,nc
1998-07-02T10:35:46.510Z,36.972,-117.485,4.686,2.89,mc,0,200.9,,0.43,ci,ci9059067,2016-02-13T03:22:18.888Z,"51km NW of Stovepipe Wells, California",earthquake,,,,77,reviewed,ci,ci
1998-07-02T07:43:36.770Z,36.969,-117.47,3.5,2.53,mc,0,242.3,,0.302,ci,ci9059008,2016-02-13T10:51:56.276Z,"50km NW of Stovepipe Wells, California",earthquake,,,,11,reviewed,ci,ci
1998-07-02T05:52:23.340Z,36.964,-117.48,3.993,2.58,mc,0,241.5,,0.395,ci,ci9058973,2016-02-12T06:58:26.298Z,"50km NW of Stovepipe Wells, California",earthquake,,,,15,reviewed,ci,ci
1998-07-02T05:35:56.560Z,36.935,-117.515,3.993,2.88,mc,0,220.7,,0.4,ci,ci9058930,2016-02-13T08:24:06.147Z,"49km NW of Stovepipe Wells, California",earthquake,,,,19,reviewed,ci,ci
1998-07-02T05:17:41.420Z,36.998,-117.473,3.5,2.74,mc,0,243.8,,0.396,ci,ci9058929,2016-02-12T06:58:25.116Z,"53km NNW of Stovepipe Wells, California",earthquake,,,,18,reviewed,ci,ci
1998-07-02T05:11:31.400Z,36.983,-117.441,3.5,2.61,mc,0,244.5,,0.269,ci,ci9058928,2016-02-13T05:48:54.143Z,"50km NNW of Stovepipe Wells, California",earthquake,,,,17,reviewed,ci,ci
1998-07-02T04:30:55.550Z,36.901,-117.587,4.646,2.88,mc,0,186.2,,0.494,ci,ci9058981,2016-02-11T23:34:00.426Z,"51km NW of Stovepipe Wells, California",earthquake,,,,44,reviewed,ci,ci
1998-07-02T03:42:21.300Z,36.974,-117.444,3.5,3.12,mc,0,235.6,,0.409,ci,ci9058971,2016-02-11T23:33:58.990Z,"49km NNW of Stovepipe Wells, California",earthquake,,,,109,reviewed,ci,ci
1998-07-02T03:39:50.450Z,36.945,-117.525,4.646,4.75,ml,0,188,,0.401,ci,ci9058934,2016-02-13T05:48:52.855Z,"51km NW of Stovepipe Wells, California",earthquake,,,,109,reviewed,ci,ci
1998-07-01T20:08:02.490Z,32.752,-115.515,12.264,2.56,mc,0,148.6,0.03407,0.263,ci,ci9058911,2016-02-12T02:07:33.766Z,"3km NNE of Heber, California",earthquake,,0.36,,29,reviewed,ci,ci
1998-06-29T23:40:00.930Z,31.98,-116.329,5.583,2.77,mc,0,287.3,0.6936,0.165,ci,ci9058720,2016-02-11T23:33:53.941Z,"30km ENE of Ensenada, B.C., MX",earthquake,,,,17,reviewed,ci,ci
1998-06-29T21:01:30.500Z,46.7341667,-122.809,-0.19,2.9,md,13,88,0.09736,0.21,uw,uw10461443,2016-07-23T18:17:59.900Z,"Washington",explosion,0.94,1.89,0.05,4,reviewed,uw,uw
1998-06-29T01:04:10.990Z,33.979,-118.703,13.682,2.55,ml,0,130.1,,0.232,ci,ci9058660,2016-02-12T04:34:57.518Z,"6km SSW of Malibu Beach, California",earthquake,,0.317,,14,reviewed,ci,ci
1998-06-28T19:40:39.410Z,37.5881667,-118.8006667,3.821,2.7,md,29,79,0.02252,0.04,nc,nc30182012,2016-12-28T20:41:06.170Z,"Central California",earthquake,0.24,0.44,0.15,43,reviewed,nc,nc
